reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,label,content_tokenize,content_tokens_WSW,content_normalized,content_stemmed,clean_content
gp:AOqpTOGZznXuaOLkR88WhjrERBJd4vhC0j0m_2qj-m_8Zrnzv9gG_ZCWDoU2fSm4bjAg24cCYrCscCxDHPmOMA,Q,https://play-lh.googleusercontent.com/a-/AOh14GhryNg3qq9Y7J36f9zP5OAzdhHu4RCrgJrW1-b4KQ,saya investasi reksadana saham di bibit sejauh ini sangat baik hanya saja butuh sedikit perbaikan lagi karena masih terkesan lemot responnya saat mau buka tutup fiturnya,5,2,3.30.2,2022-03-21 05:59:26,,,1,"['saya', 'investasi', 'reksadana', 'saham', 'di', 'bibit', 'sejauh', 'ini', 'sangat', 'baik', 'hanya', 'saja', 'butuh', 'sedikit', 'perbaikan', 'lagi', 'karena', 'masih', 'terkesan', 'lemot', 'responnya', 'saat', 'mau', 'buka', 'tutup', 'fiturnya']","['investasi', 'reksadana', 'saham', 'bibit', 'butuh', 'perbaikan', 'terkesan', 'lemot', 'responnya', 'buka', 'tutup', 'fiturnya']","['investasi', 'reksadana', 'saham', 'bibit', 'butuh', 'perbaikan', 'terkesan', 'lemot', 'responnya', 'buka', 'tutup', 'fiturnya']","['investasi', 'reksadana', 'saham', 'bibit', 'butuh', 'baik', 'kes', 'lot', 'responnya', 'buka', 'tutup', 'fiturnya']",investasi reksadana saham bibit butuh baik kes lot responnya buka tutup fiturnya
gp:AOqpTOElePUZEMk-LGcNdPtAQQzUpNOr-Jk5VBg-nya1qyyoytKMHs5fn9gyvchF4_aySa9oYDtBi21R9lr9qw,nadia novinda,https://play-lh.googleusercontent.com/a-/AOh14GgUAkuC7cf3OjyHl6Sv8IiHtFa8XOrRtPLngiYsWQ,kenapa user saya di aplikasi bibit tiba  keluar sendiri bahkan saat saya login kembali memakai email saya malah email saya tdk terverifikasi padahal email saya bnr  sdh terverifikasi dan nomor hp saya sudah terverifikasi juga tolong diberikan penjelasannya investasi saya sebesar   ribu dan saya sudah mengajukan penjualan,1,27,3.30.2,2022-03-20 09:46:24,"Hai kak, akun kakak ter-logout dikarenakan sesi login kakak telah berakhir. Kakak tidak perlu khawatir karena dana investasi dan data kakak akan tetap aman. Silahkan update aplikasi dan pastikan login kembali ke akun kakak menggunakan nomor hp dan email terdaftar di Bibit. Jika terkendala hubungi layanan live chat Bibit/WA +622150864230. Trims
",2022-03-20 10:12:32,0,"['kenapa', 'user', 'saya', 'di', 'aplikasi', 'bibit', 'tiba', 'keluar', 'sendiri', 'bahkan', 'saat', 'saya', 'login', 'kembali', 'memakai', 'email', 'saya', 'malah', 'email', 'saya', 'tdk', 'terverifikasi', 'padahal', 'email', 'saya', 'bnr', 'sdh', 'terverifikasi', 'dan', 'nomor', 'hp', 'saya', 'sudah', 'terverifikasi', 'juga', 'tolong', 'diberikan', 'penjelasannya', 'investasi', 'saya', 'sebesar', 'ribu', 'dan', 'saya', 'sudah', 'mengajukan', 'penjualan']","['user', 'aplikasi', 'bibit', 'login', 'memakai', 'email', 'email', 'terverifikasi', 'email', 'bnr', 'terverifikasi', 'nomor', 'hp', 'terverifikasi', 'tolong', 'penjelasannya', 'investasi', 'ribu', 'mengajukan', 'penjualan']","['user', 'aplikasi', 'bibit', 'login', 'memakai', 'email', 'email', 'terverifikasi', 'email', 'bnr', 'terverifikasi', 'nomor', 'hp', 'terverifikasi', 'tolong', 'penjelasannya', 'investasi', 'ribu', 'mengajukan', 'penjualan']","['user', 'aplikasi', 'bibit', 'login', 'pakai', 'email', 'email', 'verifikasi', 'email', 'bnr', 'verifikasi', 'nomor', 'hp', 'verifikasi', 'tolong', 'jelas', 'investasi', 'ribu', 'aju', 'jual']",user aplikasi bibit login pakai email email verifikasi email bnr verifikasi nomor hp verifikasi tolong jelas investasi ribu aju jual
gp:AOqpTOFZK2Us6OAqTuJd1JPbCm5Wo6SFxW1LH-p94AIF3emu2kjy-nBAjv4ay2ZCw8i1I_h_UloaZqQCEZb1Bw,IPONKLEFRY,https://play-lh.googleusercontent.com/a-/AOh14GidJua3jH-QEpMnD8b4EN7TATr-99OZ19V2n1oWXg,lebih mudah di bibit investor pemula pake kode  budidayaduit biar dapet cashback rp     untuk investasi pertama kamu ayo samasama jadi investor muda indonesia,5,18,3.30.2,2022-03-15 15:49:56,,,1,"['lebih', 'mudah', 'di', 'bibit', 'investor', 'pemula', 'pake', 'kode', 'budidayaduit', 'biar', 'dapet', 'cashback', 'rp', 'untuk', 'investasi', 'pertama', 'kamu', 'ayo', 'samasama', 'jadi', 'investor', 'muda', 'indonesia']","['mudah', 'bibit', 'investor', 'pemula', 'pake', 'kode', 'budidayaduit', 'dapet', 'cashback', 'rp', 'investasi', 'ayo', 'samasama', 'investor', 'muda', 'indonesia']","['mudah', 'bibit', 'investor', 'pemula', 'pake', 'kode', 'budidayaduit', 'dapet', 'cashback', 'rp', 'investasi', 'ayo', 'samasama', 'investor', 'muda', 'indonesia']","['mudah', 'bibit', 'investor', 'mula', 'pake', 'kode', 'budidayaduit', 'dapet', 'cashback', 'rp', 'investasi', 'ayo', 'samasama', 'investor', 'muda', 'indonesia']",mudah bibit investor mula pake kode budidayaduit dapet cashback rp investasi ayo samasama investor muda indonesia
gp:AOqpTOEad4-0M1X_jJT2J5WUfnF3XBr1aafmqARTsn2QXgqBVeALLGL59Sh95zHTn-19K8mZg1V8PWjGM6CosA,Eriko Hermawan,https://play-lh.googleusercontent.com/a/AATXAJz-teACu4nKbv8M0pcRT0xh0K_aYeRSuIZWjA3V=mo,bintang   lah untuk pelayanan customer service bibit terutama di livechat dan chat ig dengan cs shabrina dan aprilia pelayanan sangat mengecewakan semoga masukan saya direspon sebagai customer saya sangat kecewaa harapan saya untuk ke  orang tersebut harus di ganti dengan orang yang lebih kompeten,1,24,3.29.3,2022-03-13 15:00:53,"Hai Kak Eriko, mohon maaf atas ketidaknyamanan yang ditimbulkan. Terkait kendala kakak sebelumnya sudah kami bantu melalui live chat dan DM instagram namun kakak tidak berkenan melanjutkan proses verifikasi atas kendala kakak. Jika ingin kembali dilanjutkan, kakak bisa hubungi live chat Bibit atau WA +622150864230. Terima kasih",2022-03-13 15:05:57,0,"['bintang', 'lah', 'untuk', 'pelayanan', 'customer', 'service', 'bibit', 'terutama', 'di', 'livechat', 'dan', 'chat', 'ig', 'dengan', 'cs', 'shabrina', 'dan', 'aprilia', 'pelayanan', 'sangat', 'mengecewakan', 'semoga', 'masukan', 'saya', 'direspon', 'sebagai', 'customer', 'saya', 'sangat', 'kecewaa', 'harapan', 'saya', 'untuk', 'ke', 'orang', 'tersebut', 'harus', 'di', 'ganti', 'dengan', 'orang', 'yang', 'lebih', 'kompeten']","['bintang', 'pelayanan', 'customer', 'service', 'bibit', 'livechat', 'chat', 'ig', 'cs', 'shabrina', 'aprilia', 'pelayanan', 'mengecewakan', 'semoga', 'masukan', 'direspon', 'customer', 'kecewaa', 'harapan', 'orang', 'ganti', 'orang', 'kompeten']","['bintang', 'pelayanan', 'customer', 'service', 'bibit', 'livechat', 'chat', 'ig', 'cs', 'shabrina', 'aprilia', 'pelayanan', 'mengecewakan', 'semoga', 'masukan', 'direspon', 'customer', 'kecewaa', 'harapan', 'orang', 'ganti', 'orang', 'kompeten']","['bintang', 'layan', 'customer', 'service', 'bibit', 'livechat', 'chat', 'ig', 'cs', 'shabrina', 'aprilia', 'layan', 'kecewa', 'moga', 'masuk', 'direspon', 'customer', 'kecewaa', 'harap', 'orang', 'ganti', 'orang', 'kompeten']",bintang layan customer service bibit livechat chat ig cs shabrina aprilia layan kecewa moga masuk direspon customer kecewaa harap orang ganti orang kompeten
gp:AOqpTOHUMbYEk3Y2XZvLTWj4cpxuk1tYMVrhJwMczn063BPrN_pi7YClVHaz4uPeYwn4ku1Uia3CeV4nhH5q-g,Eva Karlina,https://play-lh.googleusercontent.com/a-/AOh14Ggp7Cu5M0YNhmUkxsJpAipQPygRfxX56FCVm4Gt,aplikasinya aneh banget masaa mau ambil uang sendiri harus nunggu lama banget katanya   hari kerja tapi ini udah mau seminggu uang saya tetap belom masuk ke rekening padahal status nya sudah terjual gimana si maksudnya kok di persulit gitu,1,43,3.29.3,2022-03-11 00:17:44,"Hai kak, pencairan dana ditransfer langsung dari Bank Kustodian setiap produk reksadana bisa saja berbeda waktunya. Jika dana penjualan blm diterima & sudah batas waktu dari tanggal Order Jual Berhasil (3 hari kerja utk RD Pasar Uang & 7 hari kerja utk RD Saham dan Obligasi). Silahkan langsung hubungi live chat Bibit/WA +622150864230. Terima kasih",2022-03-11 01:16:18,0,"['aplikasinya', 'aneh', 'banget', 'masaa', 'mau', 'ambil', 'uang', 'sendiri', 'harus', 'nunggu', 'lama', 'banget', 'katanya', 'hari', 'kerja', 'tapi', 'ini', 'udah', 'mau', 'seminggu', 'uang', 'saya', 'tetap', 'belom', 'masuk', 'ke', 'rekening', 'padahal', 'status', 'nya', 'sudah', 'terjual', 'gimana', 'si', 'maksudnya', 'kok', 'di', 'persulit', 'gitu']","['aplikasinya', 'aneh', 'banget', 'masaa', 'ambil', 'uang', 'nunggu', 'banget', 'kerja', 'udah', 'seminggu', 'uang', 'belom', 'masuk', 'rekening', 'status', 'terjual', 'gimana', 'maksudnya', 'persulit', 'gitu']","['aplikasinya', 'aneh', 'banget', 'masaa', 'ambil', 'uang', 'nunggu', 'banget', 'kerja', 'udah', 'seminggu', 'uang', 'belom', 'masuk', 'rekening', 'status', 'terjual', 'gimana', 'maksudnya', 'persulit', 'gitu']","['aplikasi', 'aneh', 'banget', 'masaa', 'ambil', 'uang', 'nunggu', 'banget', 'kerja', 'udah', 'minggu', 'uang', 'bom', 'masuk', 'rekening', 'status', 'jual', 'gimana', 'maksud', 'sulit', 'gitu']",aplikasi aneh banget masaa ambil uang nunggu banget kerja udah minggu uang bom masuk rekening status jual gimana maksud sulit gitu
gp:AOqpTOF4YPDGFjpGkBCL4Audo7tpQ9DMk26G7pPglEy6tYVQqCGITWmrM-McYby2iPJ398WI5rxQkfs_cZ9pUg,san-koo,https://play-lh.googleusercontent.com/a-/AOh14GhHXOkNwrSKy3xyaoOaa3dbeqdZbOkOx_BmW-cPcQ,kalo mw jualcairin lamaa ngga kaya aplikasi lain untuk verifikasi manager investasi aja   hari kirain abis sudah berhasil uang langsung masuk nunggu lagi maksimal   hari klo bwt nanti di ambil untuk urgentdadakan ngga worth it come on bibit di perbaiki lah apa coba persetujuan manager investasi pck lah,3,98,3.29.3,2022-03-09 08:51:23,,,0,"['kalo', 'mw', 'jualcairin', 'lamaa', 'ngga', 'kaya', 'aplikasi', 'lain', 'untuk', 'verifikasi', 'manager', 'investasi', 'aja', 'hari', 'kirain', 'abis', 'sudah', 'berhasil', 'uang', 'langsung', 'masuk', 'nunggu', 'lagi', 'maksimal', 'hari', 'klo', 'bwt', 'nanti', 'di', 'ambil', 'untuk', 'urgentdadakan', 'ngga', 'worth', 'it', 'come', 'on', 'bibit', 'di', 'perbaiki', 'lah', 'apa', 'coba', 'persetujuan', 'manager', 'investasi', 'pck', 'lah']","['mw', 'jualcairin', 'lamaa', 'ngga', 'kaya', 'aplikasi', 'verifikasi', 'manager', 'investasi', 'kirain', 'abis', 'berhasil', 'uang', 'langsung', 'masuk', 'nunggu', 'maksimal', 'bwt', 'ambil', 'urgentdadakan', 'ngga', 'worth', 'it', 'come', 'on', 'bibit', 'perbaiki', 'coba', 'persetujuan', 'manager', 'investasi', 'pck']","['mw', 'jualcairin', 'lamaa', 'ngga', 'kaya', 'aplikasi', 'verifikasi', 'manager', 'investasi', 'kirain', 'abis', 'berhasil', 'uang', 'langsung', 'masuk', 'nunggu', 'maksimal', 'bwt', 'ambil', 'urgentdadakan', 'ngga', 'worth', 'it', 'come', 'on', 'bibit', 'perbaiki', 'coba', 'persetujuan', 'manager', 'investasi', 'pck']","['mw', 'jualcairin', 'lamaa', 'ngga', 'kaya', 'aplikasi', 'verifikasi', 'manager', 'investasi', 'kirain', 'abis', 'hasil', 'uang', 'langsung', 'masuk', 'nunggu', 'maksimal', 'bwt', 'ambil', 'urgentdadakan', 'ngga', 'worth', 'it', 'come', 'on', 'bibit', 'baik', 'coba', 'tuju', 'manager', 'investasi', 'pck']",mw jualcairin lamaa ngga kaya aplikasi verifikasi manager investasi kirain abis hasil uang langsung masuk nunggu maksimal bwt ambil urgentdadakan ngga worth it come on bibit baik coba tuju manager investasi pck
gp:AOqpTOH2-qs4AoYXLCSZxgcJkw--a6C5-FCz_kPVvW6I7MrdmPUqNVlwQI3J5bDdWQBhd7hERje72dD1Ier4LA,Pian Septiana,https://play-lh.googleusercontent.com/a-/AOh14GhEoc5AseNt8Vur09MXNv-bzxjrAiES941BgpuXbQ,tes beli rutin skrng  ini masih lancar tp masih ada kendala waktu proses nya  hari kerja kalau bisa  hari kerja masukan hari senin beli dan hari selasa masuk dan hari selasanya juga bisa dilihat harga lagi turun apa naik,5,52,3.29.3,2022-03-10 04:26:01,,,1,"['tes', 'beli', 'rutin', 'skrng', 'ini', 'masih', 'lancar', 'tp', 'masih', 'ada', 'kendala', 'waktu', 'proses', 'nya', 'hari', 'kerja', 'kalau', 'bisa', 'hari', 'kerja', 'masukan', 'hari', 'senin', 'beli', 'dan', 'hari', 'selasa', 'masuk', 'dan', 'hari', 'selasanya', 'juga', 'bisa', 'dilihat', 'harga', 'lagi', 'turun', 'apa', 'naik']","['tes', 'beli', 'rutin', 'skrng', 'lancar', 'tp', 'kendala', 'proses', 'kerja', 'kerja', 'masukan', 'senin', 'beli', 'selasa', 'masuk', 'selasanya', 'harga', 'turun']","['tes', 'beli', 'rutin', 'skrng', 'lancar', 'tp', 'kendala', 'proses', 'kerja', 'kerja', 'masukan', 'senin', 'beli', 'selasa', 'masuk', 'selasanya', 'harga', 'turun']","['tes', 'beli', 'rutin', 'skrng', 'lancar', 'tp', 'kendala', 'proses', 'kerja', 'kerja', 'masuk', 'senin', 'beli', 'selasa', 'masuk', 'selasa', 'harga', 'turun']",tes beli rutin skrng lancar tp kendala proses kerja kerja masuk senin beli selasa masuk selasa harga turun
gp:AOqpTOGXtSO_-3b-oml1nnmJwqqAUF0s2iIVYJ3ZIQmQ7n9hlaFNmilV4Jq91K5kPONwresD8o_-cLziN8epbg,Priyanto Triana,https://play-lh.googleusercontent.com/a-/AOh14GiMOGgdAcao7L-NBlqHSrppLx9WUT92XQgzgXIq,reksadana beda sama nabung di atm yg pas lagi butuh tinggal ambil reksadana ada prosesnyapertama setelah jual masih nunggu tutup hari bursa buat menentukan nilai navnyaproses pencatatan bank kustodian ke bank penampungterakhir dari bank penampung baru masuk ke rekening kita,5,123,3.30.2,2022-03-16 02:51:10,,,1,"['reksadana', 'beda', 'sama', 'nabung', 'di', 'atm', 'yg', 'pas', 'lagi', 'butuh', 'tinggal', 'ambil', 'reksadana', 'ada', 'prosesnyapertama', 'setelah', 'jual', 'masih', 'nunggu', 'tutup', 'hari', 'bursa', 'buat', 'menentukan', 'nilai', 'navnyaproses', 'pencatatan', 'bank', 'kustodian', 'ke', 'bank', 'penampungterakhir', 'dari', 'bank', 'penampung', 'baru', 'masuk', 'ke', 'rekening', 'kita']","['reksadana', 'beda', 'nabung', 'atm', 'pas', 'butuh', 'tinggal', 'ambil', 'reksadana', 'prosesnyapertama', 'jual', 'nunggu', 'tutup', 'bursa', 'menentukan', 'nilai', 'navnyaproses', 'pencatatan', 'bank', 'kustodian', 'bank', 'penampungterakhir', 'bank', 'penampung', 'masuk', 'rekening']","['reksadana', 'beda', 'nabung', 'atm', 'pas', 'butuh', 'tinggal', 'ambil', 'reksadana', 'prosesnyapertama', 'jual', 'nunggu', 'tutup', 'bursa', 'menentukan', 'nilai', 'navnyaproses', 'pencatatan', 'bank', 'kustodian', 'bank', 'penampungterakhir', 'bank', 'penampung', 'masuk', 'rekening']","['reksadana', 'beda', 'nabung', 'atm', 'pas', 'butuh', 'tinggal', 'ambil', 'reksadana', 'prosesnyapertama', 'jual', 'nunggu', 'tutup', 'bursa', 'tentu', 'nilai', 'navnyaproses', 'catat', 'bank', 'kustodian', 'bank', 'penampungterakhir', 'bank', 'tampung', 'masuk', 'rekening']",reksadana beda nabung atm pas butuh tinggal ambil reksadana prosesnyapertama jual nunggu tutup bursa tentu nilai navnyaproses catat bank kustodian bank penampungterakhir bank tampung masuk rekening
gp:AOqpTOESAQsY8hfJU7SLWJQ2dNtW8cLo1Vi0zWo91fezOctCtxPq4gkt9fDv4VKpTznfSQzblnMPWi7ji3Oe1w,Sami Santoso,https://play-lh.googleusercontent.com/a/AATXAJyjjD3Z-RKjqd12PX3ids8XHhEv8SxlPuJ25CbZ=mo,wkwkw mati lo min lu nyari pemula yg invest netijen yg mereka pikir gampang kayak top up koin ini investasi mbak netijen kalian udah di bikinin platfrom buat belajar inves inves guys bukan pinjol ato koprasi simpan pinjam duit lu di puterin muter gak segampang lo narik di atm jgn lol dong uang kalian di sini di beliin sesuatu kalo sesuatu itu mo di jual ya harus ada yg beli dong nah si bibit ni ngegampangin proses lu biar brang lu di jual untung,5,141,3.29.3,2022-03-08 09:52:41,,,1,"['wkwkw', 'mati', 'lo', 'min', 'lu', 'nyari', 'pemula', 'yg', 'invest', 'netijen', 'yg', 'mereka', 'pikir', 'gampang', 'kayak', 'top', 'up', 'koin', 'ini', 'investasi', 'mbak', 'netijen', 'kalian', 'udah', 'di', 'bikinin', 'platfrom', 'buat', 'belajar', 'inves', 'inves', 'guys', 'bukan', 'pinjol', 'ato', 'koprasi', 'simpan', 'pinjam', 'duit', 'lu', 'di', 'puterin', 'muter', 'gak', 'segampang', 'lo', 'narik', 'di', 'atm', 'jgn', 'lol', 'dong', 'uang', 'kalian', 'di', 'sini', 'di', 'beliin', 'sesuatu', 'kalo', 'sesuatu', 'itu', 'mo', 'di', 'jual', 'ya', 'harus', 'ada', 'yg', 'beli', 'dong', 'nah', 'si', 'bibit', 'ni', 'ngegampangin', 'proses', 'lu', 'biar', 'brang', 'lu', 'di', 'jual', 'untung']","['wkwkw', 'mati', 'lo', 'min', 'lu', 'nyari', 'pemula', 'invest', 'netijen', 'pikir', 'gampang', 'kayak', 'top', 'up', 'koin', 'investasi', 'mbak', 'netijen', 'udah', 'bikinin', 'platfrom', 'belajar', 'inves', 'inves', 'guys', 'pinjol', 'ato', 'koprasi', 'simpan', 'pinjam', 'duit', 'lu', 'puterin', 'muter', 'segampang', 'lo', 'narik', 'atm', 'lol', 'uang', 'beliin', 'mo', 'jual', 'beli', 'bibit', 'ni', 'ngegampangin', 'proses', 'lu', 'brang', 'lu', 'jual', 'untung']","['wkwkw', 'mati', 'lo', 'min', 'lu', 'nyari', 'pemula', 'invest', 'netijen', 'pikir', 'gampang', 'kayak', 'top', 'up', 'koin', 'investasi', 'mbak', 'netijen', 'udah', 'bikinin', 'platfrom', 'belajar', 'inves', 'inves', 'guys', 'pinjol', 'ato', 'koprasi', 'simpan', 'pinjam', 'duit', 'lu', 'puterin', 'muter', 'segampang', 'lo', 'narik', 'atm', 'lol', 'uang', 'beliin', 'mo', 'jual', 'beli', 'bibit', 'ni', 'ngegampangin', 'proses', 'lu', 'brang', 'lu', 'jual', 'untung']","['wkwkw', 'mati', 'lo', 'min', 'lu', 'nyari', 'mula', 'invest', 'netijen', 'pikir', 'gampang', 'kayak', 'top', 'up', 'koin', 'investasi', 'mbak', 'netijen', 'udah', 'bikinin', 'platfrom', 'ajar', 'inves', 'inves', 'guys', 'pinjol', 'ato', 'koprasi', 'simpan', 'pinjam', 'duit', 'lu', 'puterin', 'muter', 'gampang', 'lo', 'narik', 'atm', 'lol', 'uang', 'beliin', 'mo', 'jual', 'beli', 'bibit', 'ni', 'ngegampangin', 'proses', 'lu', 'brang', 'lu', 'jual', 'untung']",wkwkw mati lo min lu nyari mula invest netijen pikir gampang kayak top up koin investasi mbak netijen udah bikinin platfrom ajar inves inves guys pinjol ato koprasi simpan pinjam duit lu puterin muter gampang lo narik atm lol uang beliin mo jual beli bibit ni ngegampangin proses lu brang lu jual untung
gp:AOqpTOHpRbNL2hkiOcaCxD5POnHGksP8LkThpZ6HK4UZSg_zsI1LUbwO-21uR4iQ3QttOoxkwwysHbmZozNkmw,Iqbal 46,https://play-lh.googleusercontent.com/a-/AOh14GjBAvuhSi88p9ho4fLikaVA7pQRy4Ke5GLtkbh8,ini itu investasi saham bukan binary option yang cuma nebak grafik dan bisa di atur waktunya turun atau naik  sedangkan pada saham jelas sekali masalah kepemilikan suatu aset perusahaan untuk pembagian hasil,5,5,3.29.2,2022-03-17 08:12:17,,,1,"['ini', 'itu', 'investasi', 'saham', 'bukan', 'binary', 'option', 'yang', 'cuma', 'nebak', 'grafik', 'dan', 'bisa', 'di', 'atur', 'waktunya', 'turun', 'atau', 'naik', 'sedangkan', 'pada', 'saham', 'jelas', 'sekali', 'masalah', 'kepemilikan', 'suatu', 'aset', 'perusahaan', 'untuk', 'pembagian', 'hasil']","['investasi', 'saham', 'binary', 'option', 'nebak', 'grafik', 'atur', 'turun', 'saham', 'kepemilikan', 'aset', 'perusahaan', 'pembagian', 'hasil']","['investasi', 'saham', 'binary', 'option', 'nebak', 'grafik', 'atur', 'turun', 'saham', 'kepemilikan', 'aset', 'perusahaan', 'pembagian', 'hasil']","['investasi', 'saham', 'binary', 'option', 'nebak', 'grafik', 'atur', 'turun', 'saham', 'milik', 'aset', 'usaha', 'bagi', 'hasil']",investasi saham binary option nebak grafik atur turun saham milik aset usaha bagi hasil
gp:AOqpTOFgAiw70pVkdNjTQzcrG6YaXikyyAZDyFECdujyyppetdgfCmJHyjo9RwOpuyHZlmC-okpbf_vfIFVikw,Haya Busa,https://play-lh.googleusercontent.com/a/AATXAJxvCRlY5Z_zkXeZ3_rYwwX00GGuoL1PAaaL2yfU=mo,tidak cepat respon saat deposit atau jual harus nunggu   hari atau lebih tolong di perbaiki demi kenyamanan pengguna setidaknya di bagian deposit jadi males nabung kalo harus nunnggu lama,3,77,3.29.3,2022-03-04 14:25:31,,,0,"['tidak', 'cepat', 'respon', 'saat', 'deposit', 'atau', 'jual', 'harus', 'nunggu', 'hari', 'atau', 'lebih', 'tolong', 'di', 'perbaiki', 'demi', 'kenyamanan', 'pengguna', 'setidaknya', 'di', 'bagian', 'deposit', 'jadi', 'males', 'nabung', 'kalo', 'harus', 'nunnggu', 'lama']","['cepat', 'respon', 'deposit', 'jual', 'nunggu', 'tolong', 'perbaiki', 'kenyamanan', 'pengguna', 'deposit', 'males', 'nabung', 'nunnggu']","['cepat', 'respon', 'deposit', 'jual', 'nunggu', 'tolong', 'perbaiki', 'kenyamanan', 'pengguna', 'deposit', 'males', 'nabung', 'nunnggu']","['cepat', 'respon', 'deposit', 'jual', 'nunggu', 'tolong', 'baik', 'nyaman', 'guna', 'deposit', 'males', 'nabung', 'nunnggu']",cepat respon deposit jual nunggu tolong baik nyaman guna deposit males nabung nunnggu
gp:AOqpTOHARtjErcEzOmSZMhukn5xuDhrwGHZhLKR3NFv1JohWgVPqG-lp68893dVJVTEWuRqSJkXJ9LgPzpZrmw,AGUS RADI S,https://play-lh.googleusercontent.com/a-/AOh14Ggp-zx-G_J6lLrO8H7ebay9iQ_D3DZ3utyCR_uMeg,perhatian bibit ini tidak baik kalau anda tidak mau kehabisan uang saya sarankan tidak melakukan apapun di bibit ini saya sudah dirugikan mohon tidak menambah lagi kerugian warga terimakasih salam sejahtera,1,25,3.29.3,2022-03-07 03:42:31,"Hai kak, investasi ibarat sedang memulai Bisnis, tidak ada kepastian untung atau rugi. Dalam jangka pendek market bisa saja sedang turun, namun tidak perlu khawatir, karena dana investasi dikelola oleh Manajer Investasi profesional. Info lebih lanjut hubungi layanan live chat Bibit/WA +622150864230, tim support akan langsung membantu kakak. Trims",2022-03-07 05:29:25,0,"['perhatian', 'bibit', 'ini', 'tidak', 'baik', 'kalau', 'anda', 'tidak', 'mau', 'kehabisan', 'uang', 'saya', 'sarankan', 'tidak', 'melakukan', 'apapun', 'di', 'bibit', 'ini', 'saya', 'sudah', 'dirugikan', 'mohon', 'tidak', 'menambah', 'lagi', 'kerugian', 'warga', 'terimakasih', 'salam', 'sejahtera']","['perhatian', 'bibit', 'kehabisan', 'uang', 'sarankan', 'apapun', 'bibit', 'dirugikan', 'mohon', 'menambah', 'kerugian', 'warga', 'terimakasih', 'salam', 'sejahtera']","['perhatian', 'bibit', 'kehabisan', 'uang', 'sarankan', 'apapun', 'bibit', 'dirugikan', 'mohon', 'menambah', 'kerugian', 'warga', 'terimakasih', 'salam', 'sejahtera']","['perhati', 'bibit', 'habis', 'uang', 'saran', 'apa', 'bibit', 'rugi', 'mohon', 'tambah', 'rugi', 'warga', 'terimakasih', 'salam', 'sejahtera']",perhati bibit habis uang saran apa bibit rugi mohon tambah rugi warga terimakasih salam sejahtera
gp:AOqpTOEFEMCI0LRyxyBArrTSSa08a08s_Cl00R0ij8LwJLOWi52BgGGC9lMKrZbzpM_XP15X8wAjrgF6-5S96A,Hendra Afriadi,https://play-lh.googleusercontent.com/a-/AOh14Gj1qriEWGShIdurj8yx89kCS0hqDAx1jgWu1yRVkQ,udah   minggu lebih tapi penjualan dana blum juga masuk rekening bagaimana mau invest skala besar jadi ragu admin wa juga udah du hubungi tapi ga ada respon sama sekali ,1,67,3.29.3,2022-03-04 09:23:26,"Hai kak, jika dana penjualan kakak belum diterima dan sudah melebihi batas waktu 7 hari kerja dari tanggal status ""order jual berhasil"", harap langsung hubungi layanan live chat Bibit atau WA +622150864230 agar tim support kami segera membantu untuk konfirmasi ke Bank Kustodian. Terima kasih",2022-03-04 10:02:54,0,"['udah', 'minggu', 'lebih', 'tapi', 'penjualan', 'dana', 'blum', 'juga', 'masuk', 'rekening', 'bagaimana', 'mau', 'invest', 'skala', 'besar', 'jadi', 'ragu', 'admin', 'wa', 'juga', 'udah', 'du', 'hubungi', 'tapi', 'ga', 'ada', 'respon', 'sama', 'sekali']","['udah', 'minggu', 'penjualan', 'dana', 'blum', 'masuk', 'rekening', 'invest', 'skala', 'ragu', 'admin', 'wa', 'udah', 'du', 'hubungi', 'respon']","['udah', 'minggu', 'penjualan', 'dana', 'blum', 'masuk', 'rekening', 'invest', 'skala', 'ragu', 'admin', 'wa', 'udah', 'du', 'hubungi', 'respon']","['udah', 'minggu', 'jual', 'dana', 'blum', 'masuk', 'rekening', 'invest', 'skala', 'ragu', 'admin', 'wa', 'udah', 'du', 'hubung', 'respon']",udah minggu jual dana blum masuk rekening invest skala ragu admin wa udah du hubung respon
